Date,Open,High,Low,Close,Adj Close,Volume
2021-04-03,0.000000,0.000000,0.000000,0.000000,0.000000,587270
2021-04-04,0.000000,0.000000,0.000000,0.000000,0.000000,914152
2021-04-05,0.000000,0.000000,0.000000,0.000000,0.000000,835023
2021-04-06,0.000000,0.000000,0.000000,0.000000,0.000000,935954
2021-04-07,0.000000,0.000000,0.000000,0.000000,0.000000,608152
2021-04-08,0.000000,0.000000,0.000000,0.000000,0.000000,246639
2021-04-09,0.000000,0.000000,0.000000,0.000000,0.000000,445108
2021-04-10,0.000000,0.000000,0.000000,0.000000,0.000000,928626
2021-04-11,0.000000,0.000000,0.000000,0.000000,0.000000,5103502
2021-04-12,0.000000,0.000000,0.000000,0.000000,0.000000,12768959
2021-04-13,0.000000,0.000000,0.000000,0.000000,0.000000,9676558
2021-04-14,0.000000,0.000000,0.000000,0.000000,0.000000,4608521
2021-04-15,0.000000,0.000000,0.000000,0.000000,0.000000,10677657
2021-04-16,0.000000,0.000001,0.000000,0.000000,0.000000,116893692
2021-04-17,0.000000,0.000002,0.000000,0.000001,0.000001,333128856
2021-04-18,0.000001,0.000002,0.000001,0.000001,0.000001,103303988
2021-04-19,0.000001,0.000003,0.000001,0.000003,0.000003,303339473
2021-04-20,0.000003,0.000003,0.000001,0.000002,0.000002,377446957
2021-04-21,0.000002,0.000002,0.000001,0.000001,0.000001,208788737
2021-04-22,0.000001,0.000001,0.000001,0.000001,0.000001,140418381
2021-04-23,0.000001,0.000001,0.000001,0.000001,0.000001,108800940
2021-04-24,0.000001,0.000001,0.000001,0.000001,0.000001,60304641
2021-04-25,0.000001,0.000001,0.000001,0.000001,0.000001,65314441
2021-04-26,0.000001,0.000001,0.000001,0.000001,0.000001,73827987
2021-04-27,0.000001,0.000001,0.000001,0.000001,0.000001,73735782
2021-04-28,0.000001,0.000001,0.000001,0.000001,0.000001,100103297
2021-04-29,0.000001,0.000001,0.000001,0.000001,0.000001,69079415
2021-04-30,0.000001,0.000002,0.000001,0.000001,0.000001,96791739
2021-05-01,0.000001,0.000001,0.000001,0.000001,0.000001,66870397
2021-05-02,0.000001,0.000001,0.000001,0.000001,0.000001,43167681
2021-05-03,0.000001,0.000001,0.000001,0.000001,0.000001,29180009
2021-05-04,0.000001,0.000001,0.000001,0.000001,0.000001,46085952
2021-05-05,0.000001,0.000001,0.000001,0.000001,0.000001,33858496
2021-05-06,0.000001,0.000001,0.000001,0.000001,0.000001,19723498
2021-05-07,0.000001,0.000002,0.000001,0.000002,0.000002,262623075
2021-05-08,0.000002,0.000014,0.000002,0.000011,0.000011,4374712138
2021-05-09,0.000011,0.000014,0.000009,0.000011,0.000011,4395521315
2021-05-10,0.000011,0.000027,0.000010,0.000025,0.000025,13832173746
2021-05-11,0.000025,0.000027,0.000020,0.000022,0.000022,6893126597
2021-05-12,0.000022,0.000022,0.000013,0.000013,0.000013,5205727225
2021-05-13,0.000013,0.000017,0.000011,0.000015,0.000015,4897743549
2021-05-14,0.000015,0.000016,0.000013,0.000013,0.000013,2063389909
2021-05-15,0.000013,0.000013,0.000011,0.000011,0.000011,1849412402
2021-05-16,0.000011,0.000014,0.000009,0.000013,0.000013,2287385570
2021-05-17,0.000013,0.000013,0.000010,0.000012,0.000012,2450062501
2021-05-18,0.000012,0.000013,0.000011,0.000011,0.000011,1228753024
2021-05-19,0.000011,0.000011,0.000005,0.000007,0.000007,2318722717
2021-05-20,0.000006,0.000009,0.000006,0.000007,0.000007,1768021582
2021-05-21,0.000007,0.000007,0.000005,0.000006,0.000006,1093273884
2021-05-22,0.000006,0.000007,0.000005,0.000006,0.000006,869101125
2021-05-23,0.000006,0.000007,0.000005,0.000006,0.000006,1120956849
2021-05-24,0.000006,0.000008,0.000005,0.000008,0.000008,1539823421
2021-05-25,0.000008,0.000008,0.000006,0.000007,0.000007,1000771886
2021-05-26,0.000007,0.000007,0.000006,0.000007,0.000007,704582977
2021-05-27,0.000007,0.000007,0.000006,0.000006,0.000006,478526114
2021-05-28,0.000006,0.000006,0.000005,0.000006,0.000006,486771339
2021-05-29,0.000006,0.000006,0.000005,0.000006,0.000006,353913368
2021-05-30,0.000006,0.000006,0.000005,0.000006,0.000006,310978930
2021-05-31,0.000006,0.000007,0.000005,0.000007,0.000007,639833078
2021-06-01,0.000007,0.000007,0.000006,0.000006,0.000006,562029438
2021-06-02,0.000006,0.000007,0.000006,0.000007,0.000007,840316257
2021-06-03,0.000007,0.000007,0.000007,0.000007,0.000007,596664937
2021-06-04,0.000007,0.000007,0.000006,0.000006,0.000006,578380895
2021-06-05,0.000006,0.000006,0.000006,0.000006,0.000006,358532661
2021-06-06,0.000006,0.000006,0.000006,0.000006,0.000006,253767200
2021-06-07,0.000006,0.000006,0.000005,0.000005,0.000005,331349646
2021-06-08,0.000005,0.000006,0.000004,0.000005,0.000005,561683327
2021-06-09,0.000005,0.000005,0.000005,0.000005,0.000005,387456458
2021-06-10,0.000005,0.000005,0.000005,0.000005,0.000005,296524068
2021-06-11,0.000005,0.000005,0.000004,0.000004,0.000004,285100996
2021-06-12,0.000004,0.000005,0.000004,0.000004,0.000004,426870006
2021-06-13,0.000004,0.000005,0.000004,0.000005,0.000005,339890838
2021-06-14,0.000005,0.000005,0.000005,0.000005,0.000005,343181387
2021-06-15,0.000005,0.000007,0.000005,0.000005,0.000005,329931454
2021-06-16,0.000006,0.000007,0.000006,0.000006,0.000006,820239091
2021-06-17,0.000006,0.000006,0.000006,0.000006,0.000006,463398967
2021-06-18,0.000006,0.000006,0.000005,0.000005,0.000005,405955198
2021-06-19,0.000005,0.000006,0.000005,0.000006,0.000006,579380445
2021-06-20,0.000006,0.000006,0.000005,0.000006,0.000006,466811727
2021-06-21,0.000006,0.000006,0.000004,0.000004,0.000004,516448399
2021-06-22,0.000004,0.000005,0.000004,0.000005,0.000005,572648246
2021-06-23,0.000005,0.000005,0.000004,0.000005,0.000005,385361861
2021-06-24,0.000005,0.000005,0.000005,0.000005,0.000005,268993881
2021-06-25,0.000005,0.000006,0.000005,0.000005,0.000005,583040841
2021-06-26,0.000005,0.000005,0.000005,0.000005,0.000005,364572102
2021-06-27,0.000005,0.000006,0.000005,0.000006,0.000006,265339984
2021-06-28,0.000006,0.000006,0.000005,0.000006,0.000006,368654463
2021-06-29,0.000006,0.000007,0.000006,0.000006,0.000006,758605942
2021-06-30,0.000006,0.000007,0.000006,0.000006,0.000006,560136314
2021-07-01,0.000006,0.000006,0.000006,0.000006,0.000006,343269042
2021-07-02,0.000006,0.000006,0.000006,0.000006,0.000006,253439644
2021-07-03,0.000006,0.000006,0.000006,0.000006,0.000006,280090863
2021-07-04,0.000006,0.000006,0.000006,0.000006,0.000006,276472912
2021-07-05,0.000006,0.000006,0.000006,0.000006,0.000006,299175592
2021-07-06,0.000006,0.000007,0.000006,0.000006,0.000006,503711514
2021-07-07,0.000006,0.000006,0.000006,0.000006,0.000006,290024702
2021-07-08,0.000006,0.000006,0.000006,0.000006,0.000006,334896020
2021-07-09,0.000006,0.000006,0.000006,0.000006,0.000006,237264976
2021-07-10,0.000006,0.000006,0.000005,0.000006,0.000006,221336449
2021-07-11,0.000006,0.000006,0.000005,0.000006,0.000006,215081542
2021-07-12,0.000006,0.000006,0.000005,0.000005,0.000005,265316065
2021-07-13,0.000005,0.000005,0.000005,0.000005,0.000005,227592855
2021-07-14,0.000005,0.000005,0.000005,0.000005,0.000005,285504601
2021-07-15,0.000005,0.000005,0.000005,0.000005,0.000005,234688801
2021-07-16,0.000005,0.000005,0.000005,0.000005,0.000005,197404542
2021-07-17,0.000005,0.000005,0.000005,0.000005,0.000005,194924065
2021-07-18,0.000005,0.000005,0.000005,0.000005,0.000005,180539319
2021-07-19,0.000005,0.000005,0.000004,0.000005,0.000005,220190593
2021-07-20,0.000005,0.000005,0.000004,0.000004,0.000004,234668223
2021-07-21,0.000004,0.000005,0.000004,0.000005,0.000005,311086642
2021-07-22,0.000005,0.000005,0.000005,0.000005,0.000005,203794226
2021-07-23,0.000005,0.000005,0.000004,0.000005,0.000005,209334869
2021-07-24,0.000005,0.000005,0.000005,0.000005,0.000005,223021643
2021-07-25,0.000005,0.000005,0.000004,0.000005,0.000005,184731259
2021-07-26,0.000005,0.000005,0.000005,0.000005,0.000005,360372479
2021-07-27,0.000005,0.000005,0.000004,0.000005,0.000005,184021039
2021-07-28,0.000005,0.000005,0.000004,0.000004,0.000004,163173206
2021-07-29,0.000004,0.000005,0.000004,0.000004,0.000004,174007828
2021-07-30,0.000005,0.000005,0.000004,0.000005,0.000005,165879919
2021-07-31,0.000005,0.000005,0.000004,0.000004,0.000004,143030845
2021-08-01,0.000004,0.000005,0.000004,0.000005,0.000005,224238698
2021-08-02,0.000005,0.000005,0.000004,0.000005,0.000005,167759330
2021-08-03,0.000005,0.000005,0.000004,0.000004,0.000004,143209762
2021-08-04,0.000004,0.000005,0.000004,0.000004,0.000004,147446217
2021-08-05,0.000004,0.000004,0.000004,0.000004,0.000004,160817263
2021-08-06,0.000004,0.000005,0.000004,0.000005,0.000005,179115630
2021-08-07,0.000005,0.000006,0.000005,0.000006,0.000006,529011383
2021-08-08,0.000006,0.000006,0.000005,0.000005,0.000005,665914903
2021-08-09,0.000005,0.000006,0.000005,0.000006,0.000006,370681535
2021-08-10,0.000006,0.000006,0.000005,0.000005,0.000005,258884197
2021-08-11,0.000005,0.000006,0.000005,0.000006,0.000006,408907397
2021-08-12,0.000006,0.000006,0.000005,0.000006,0.000006,323841354
2021-08-13,0.000006,0.000006,0.000006,0.000006,0.000006,292481700
2021-08-14,0.000006,0.000006,0.000006,0.000006,0.000006,456841428
2021-08-15,0.000006,0.000006,0.000006,0.000006,0.000006,368854208
2021-08-16,0.000006,0.000007,0.000006,0.000007,0.000007,724370851
2021-08-17,0.000007,0.000007,0.000006,0.000006,0.000006,476912168
2021-08-18,0.000006,0.000006,0.000006,0.000006,0.000006,356700193
2021-08-19,0.000006,0.000006,0.000006,0.000006,0.000006,263266079
2021-08-20,0.000006,0.000006,0.000006,0.000006,0.000006,264740600
2021-08-21,0.000006,0.000006,0.000006,0.000006,0.000006,230856243
2021-08-22,0.000006,0.000006,0.000006,0.000006,0.000006,214824035
2021-08-23,0.000006,0.000006,0.000006,0.000006,0.000006,238436821
2021-08-24,0.000006,0.000006,0.000005,0.000005,0.000005,287056766
2021-08-25,0.000005,0.000006,0.000005,0.000005,0.000005,245929138
2021-08-26,0.000005,0.000006,0.000005,0.000005,0.000005,236252733
2021-08-27,0.000005,0.000006,0.000005,0.000005,0.000005,232695486
2021-08-28,0.000005,0.000005,0.000005,0.000005,0.000005,162639647
2021-08-29,0.000005,0.000005,0.000005,0.000005,0.000005,171599441
2021-08-30,0.000005,0.000005,0.000005,0.000005,0.000005,184442314
2021-08-31,0.000005,0.000005,0.000005,0.000005,0.000005,211083144
2021-09-01,0.000005,0.000005,0.000005,0.000005,0.000005,189642080
